suspicious_node,manual_label,info,operation,relevant_node,relevant_type,relevant_info
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_OPEN,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
527360,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643600,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/pluginreg.dat'},EVENT_OPEN,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643600,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/pluginreg.dat'},EVENT_OPEN,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643600,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/pluginreg.dat'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643600,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/pluginreg.dat'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643601,0,File{'path': '/usr/lib/thunderbird-addons/plugins'},EVENT_OPEN,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643601,0,File{'path': '/usr/lib/thunderbird-addons/plugins'},EVENT_OPEN,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643603,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/search.json.mozlz4'},EVENT_OPEN,228169,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
643603,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/search.json.mozlz4'},EVENT_OPEN,228727,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
643603,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/search.json.mozlz4'},EVENT_READ,228727,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
643603,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/search.json.mozlz4'},EVENT_READ,228169,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
643604,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/logins.json'},EVENT_READ,228158,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
643604,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/logins.json'},EVENT_READ,228716,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
643604,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/logins.json'},EVENT_OPEN,228716,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
643604,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/logins.json'},EVENT_OPEN,228158,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_OPEN,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_OPEN,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643605,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'},EVENT_READ,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643606,0,File{'path': '/usr/lib/thunderbird/distribution/searchplugins/common'},EVENT_OPEN,228169,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
643606,0,File{'path': '/usr/lib/thunderbird/distribution/searchplugins/common'},EVENT_OPEN,228727,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
643607,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643607,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1'},EVENT_OPEN,228692,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
643607,0,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1'},EVENT_WRITE,228134,unknown,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}"
