relevant_node,manual_label,info,operation,malicious_node,malicious_type,malicious_info
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643571,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/panacea.dat'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,643607,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643607,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643687,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Sent-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_OPEN,643416,suspicious,File{'path': '/home/admin/.cache/thunderbird/pu7u3e84.default/startupCache/startupCache.8.little'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_CLONE,228165,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_CLONE,228167,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643687,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Sent-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_OPEN,643413,suspicious,File{'path': '/etc/thunderbird/syspref.js'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643571,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/panacea.dat'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643281,suspicious,File{'path': '/usr/lib/thunderbird/libmozsqlite3.so'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643702,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Sent-1'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527388,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/prefs-1.js'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492592,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/training.dat'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643687,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Sent-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643687,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Sent-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643687,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Sent-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643687,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Sent-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643687,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Sent-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643580,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/cookies.sqlite'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643687,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Sent-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527379,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/folderTree-1.json'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643512,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/secmod.db'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643687,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Sent-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_CLONE,228176,suspicious,"Subject{'path': '/usr/lib/thunderbird/thunderbird', 'cmd': '/usr/lib/thunderbird/thunderbird'}"
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643571,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/panacea.dat'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643571,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/panacea.dat'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643687,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Sent-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,643607,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643571,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/panacea.dat'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_OPEN,643282,suspicious,File{'path': '/usr/lib/thunderbird/liblgpllibs.so'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643687,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Sent-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,643571,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/panacea.dat'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643571,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/panacea.dat'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643571,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/panacea.dat'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643597,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blocklist.xml'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_OPEN,643280,suspicious,File{'path': '/usr/lib/thunderbird/libssl3.so'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643687,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Sent-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643687,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Sent-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643331,suspicious,File{'path': '/home/admin/.thunderbird/Crash Reports/InstallTime20170315131853'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643605,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/blist.sqlite'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643571,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/panacea.dat'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643575,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/INBOX-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,492319,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Archives-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_READ,643687,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/ImapMail/128.55.12.73/Sent-1.msf'}
228134,0,"Subject{'path': '/usr/bin/fluxbox', 'cmd': 'fluxbox'}",EVENT_WRITE,527360,suspicious,File{'path': '/home/admin/.thunderbird/pu7u3e84.default/revocations-1.txt'}
